SYMBOL,AVG_30D_VOLUME
EMIL,5461964.0
EMKAY,10348.0
EMKAYTOOLS,150.0
EMMBI,4213.0
EMMIL,9250.0
EMMVEE,2624860.0
EMPOWER,4119260.0
EMSLIMITED,1002858.0
EMUDHRA,141719.0
EMULTIMQ,71223.0
ENCOMPAS,800.0
ENDURANCE,165164.0
ENERGY,963911.0
ENERGYDEV,20003.0
ENEXT50,1361.0
ENGINERSIN,877789.0
ENIFTY,2511.0
ENIL,9409.0
ENRIN,536106.0
ENSER,20000.0
ENTERO,43592.0
ENVIRO,4000.0
EPACK,225525.0
EPACKPEB,959312.0
EPIGRAL,60636.0
EPL,504421.0
EPWINDIA,16800.0
EQUAL200,55764.0
EQUAL50,526.0
EQUAL50ADD,19648.0
EQUIPPP,3481.0
EQUITASBNK,4701887.0
ERIS,145669.0
ESABINDIA,2111.0
ESAFSFB,43578126.0
ESCONET,21600.0
ESCORTS,336370.0
ESENSEX,291.0
ESFL,18720.0
ESG,20824.0
ESILVER,181517.0
ESPRIT,59200.0
ESSARSHPNG,101273.0
ESSENTIA,1362018.0
ESTER,46766.0
ETERNAL,36770653.0
ETHOSLTD,15668.0
ETL,1350.0
EUREKAFORB,70570.0
EUROBOND,3044.0
EUROPRATIK,141164.0
EUROTEXIND,1802.0
EVEREADY,69500.0
EVERESTIND,19382.0
EVIETF,214014.0
EVINDIA,727114.0
EXCELINDUS,3019.0
EXCELSOFT,155652.0
EXICOM,948936.0
EXIDEIND,6655019.0
EXIMROUTES,3200.0
EXPLEOSOL,228905.0
EXXARO,941299.0
FABTECH,133879.0
FACT,66445.0
FAIRCHEMOR,773.0
FALCONTECH,6000.0
FAZE3Q,15324.0
FCL,8849586.0
FCSSOFT,1215140.0
FDC,137556.0
FEDDERSHOL,457118.0
FEDERALBNK,3907564.0
FEDFINA,548513.0
FEL,130523.0
FELDVR,4575.0
FELIX,44000.0
FERMENTA,590189.0
FIBERWEB,18008.0
FIDEL,36000.0
FIEMIND,133187.0
FILATEX,9057046.0
FILATFASH,11810300.0
FINBUD,64000.0
FINCABLES,224243.0
FINEORG,10309.0
FINIETF,935762.0
FINKURVE,173349.0
FINOPB,428122.0
FINPIPE,531570.0
FIRSTCRY,225742.0
FISCHER,4576082.0
FIVESTAR,468225.0
FLAIR,40723.0
FLEXIADD,152650.0
FLEXITUFF,145789.0
FLFL,42096.0
FLUOROCHEM,45315.0
FLYSBS,19600.0
FMCGADD,6457.0
FMCGIETF,2087198.0
FMGOETZE,17376.0
FMNL,60818.0
FOCUS,41581.0
FONEBOX,3000.0
FOODSIN,35386.0
FORCAS,25600.0
FORCEMOT,158205.0
FORGEAUTO,19200.0
FORTIS,676906.0
FOSECOIND,6819.0
FRACTAL,568618.0
FRESHARA,31200.0
FROG,6400.0
FRONTSP,13804.0
FSL,6319776.0
FUSION,744521.0
GABRIEL,286900.0
GAEL,3375847.0
GAIL,38893443.0
GALAPREC,37238.0
GALAXYSURF,4491.0
GALLANTT,124690.0
GANDHAR,6637553.0
GANDHITUBE,5096.0
GANECOS,291714.0
GANESHBE,278713.0
GANESHCP,1612846.0
GANESHHOU,20538.0
GANESHIN,123200.0
GANGABATH,69000.0
GANGAFORGE,1016929.0
GANGESSECU,676.0
GARFIBRES,25655.0
GARUDA,254964.0
GATECH,81203825.0
GATECHDVR,4312099.0
GATEWAY,963606.0
GAUDIUMIVF,230967.0
GAYAHWS,190708.0
GAYAPROJ,414446.0
GCHOTELS,21000.0
GCSL,364587.0
GEECEE,6134.0
GEEKAYWIRE,76404.0
GEMAROMA,145917.0
GENCON,241409.0
GENESYS,162642.0
GENUSPAPER,74277.0
GENUSPOWER,1106223.0
GENXAI,102000.0
GEOJITFSL,270565.0
GESHIP,492018.0
GFLLIMITED,78108.0
GGBL,26400.0
GHCL,141425.0
GHCLTEXTIL,1510496.0
GICHSGFIN,32149.0
GICL,38026.0
GICRE,386766.0
GILLANDERS,2507.0
GILLETTE,58810.0
GILT10BETA,648.0
GILT5BETA,459.0
GILT5YBEES,210701.0
GINNIFILA,109422.0
GIPCL,238684.0
